is_member,score
1,0.585469
1,0.528037
1,0.496163
1,0.748118
1,0.466682
1,0.520827
1,0.648379
1,0.741898
1,0.723217
1,0.605658
1,0.463016
1,0.249347
1,0.582929
1,0.824948
1,0.367784
1,0.919841
1,0.503548
1,0.653541
1,0.537819
1,0.589803
1,0.645961
1,0.521872
1,0.547373
1,0.39682
1,0.531446
1,0.492742
1,0.35616
1,0.783731
1,0.411416
1,0.428842
1,0.201732
1,0.404831
1,0.727121
1,0.544552
1,0.460567
1,0.533431
1,0.54308
1,0.503629
1,0.210885
1,0.522576
1,0.497835
1,0.672319
1,0.525093
1,0.533058
1,0.330672
1,0.608172
1,0.356417
1,0.713593
1,0.508986
1,0.336442
1,0.546272
1,0.445911
1,0.336186
1,0.543586
1,0.436123
1,0.440727
1,0.626247
1,0.519599
1,0.83159
1,0.260564
1,0.414472
1,0.645447
1,0.418071
1,0.495013
1,0.368392
1,0.258704
1,0.742556
1,0.795431
1,0.838586
1,0.576173
1,0.700228
1,0.51991
1,0.317914
1,0.338145
1,0.37397
1,0.600427
1,0.421523
1,0.623963
1,0.358997
1,0.387454
1,0.320013
1,0.355969
1,0.296011
1,0.586698
1,0.497909
1,0.551479
1,0.56086
1,0.394529
1,0.379681
1,0.444062
1,0.301437
1,0.570158
1,0.617872
1,0.596858
1,0.480792
1,0.324069
1,0.575037
1,0.353736
1,0.3549
1,0.280907
1,0.606804
1,0.368114
1,0.592999
1,0.348824
1,0.373974
1,0.58434
1,0.528914
1,0.461409
1,0.595531
1,0.563051
1,0.682283
1,0.393481
1,0.762077
1,0.723079
1,0.694498
1,0.276913
1,0.198944
1,0.539711
1,0.254066
1,0.69727
1,0.430841
1,0.755378
1,0.638011
1,0.528498
1,0.461231
1,0.4252
1,0.230722
1,0.738765
1,0.272045
1,0.312755
1,0.52039
1,0.636529
1,0.336277
1,0.579822
1,0.813646
1,0.373509
1,0.572855
1,0.738109
1,0.539537
1,0.647337
1,0.409055
1,0.486686
1,0.736753
1,0.642555
1,0.69701
1,0.722495
1,0.322385
1,0.684775
1,0.523968
1,0.517099
1,0.56343
1,0.713625
1,0.552462
1,0.840569
1,0.503027
1,0.679246
1,0.573343
1,0.670987
1,0.625915
1,0.589256
1,0.482647
1,0.361846
1,0.63829
1,0.61044
1,0.570605
1,0.77004
1,0.450053
1,0.500893
1,0.576851
1,0.365679
1,0.577837
1,0.836935
1,0.412411
1,0.405512
1,0.772234
1,0.492843
1,0.448163
1,0.654796
1,0.353103
1,0.537449
1,0.37371
1,0.745531
1,0.540421
1,0.713041
1,0.445408
1,0.352971
1,0.306105
1,0.533512
1,0.479258
1,0.430038
1,0.598115
1,0.367683
1,0.433655
1,0.310614
1,0.519642
1,0.586397
1,0.562412
1,0.585164
1,0.681265
1,0.608482
1,0.830638
1,0.646084
1,0.367453
1,0.628701
1,0.480404
1,0.496179
1,0.503192
1,0.723451
1,0.483025
1,0.593517
1,0.441983
1,0.647432
1,0.153214
1,0.52715
1,0.661017
1,0.391925
1,0.420888
1,0.364551
1,0.483303
1,0.571638
1,0.593355
1,0.582815
1,0.773545
1,0.278054
1,0.765009
1,0.691893
1,0.538842
1,0.336699
1,0.34944
1,0.718141
1,0.572308
1,0.746511
1,0.691308
1,0.850091
1,0.57074
1,0.339184
1,0.306894
1,0.87706
1,0.248187
1,0.473599
1,0.42584
1,0.555489
1,0.628536
1,0.207121
1,0.548161
1,0.28064
1,0.502938
1,0.43508
1,0.490074
1,0.425654
1,0.533636
1,0.327765
1,0.449855
1,0.756965
1,0.444014
1,0.826205
1,0.639584
1,0.452569
1,0.443019
1,0.538594
1,0.095018
1,0.385212
1,0.521512
1,0.456333
1,0.573476
1,0.250615
1,0.431526
1,0.676184
1,0.384036
1,0.270639
1,0.486155
1,0.278126
1,0.519096
1,0.5139
1,0.526448
1,0.376788
1,0.579115
1,0.714622
1,0.345683
1,0.706447
1,0.7989
1,0.246614
1,0.331421
1,0.595338
1,0.499387
1,0.658551
1,0.334744
1,0.402102
1,0.759714
1,0.375669
1,0.624431
1,0.59784
1,0.385421
1,0.373164
1,0.626184
1,0.647968
1,0.703845
1,0.387456
1,0.352302
1,0.414442
1,0.401315
1,0.361517
1,0.376228
1,0.613347
1,0.414976
1,0.601458
1,0.401133
1,0.552411
1,0.418431
1,0.677352
1,0.453308
1,0.26268
1,0.526517
1,0.421574
1,0.607817
1,0.204531
1,0.420064
1,0.350306
1,0.59574
1,0.762238
1,0.380496
1,0.842419
1,0.419373
1,0.446858
1,0.45213
1,0.570374
1,0.727771
1,0.23304
1,0.248784
1,0.56149
1,0.542994
1,0.430636
1,0.413466
1,0.423436
1,0.678498
1,0.548509
1,0.513711
1,0.649455
1,0.571708
1,0.361676
1,0.570013
1,0.319154
1,0.447516
1,0.302066
1,0.854931
1,0.418644
1,0.618502
1,0.657803
1,0.63898
1,0.731965
1,0.528441
1,0.692945
1,0.596819
1,0.528745
1,0.451595
1,0.422038
1,0.457936
1,0.799207
1,0.378476
1,0.547407
1,0.473918
1,0.538723
1,0.394902
1,0.676428
1,0.415626
1,0.739909
1,0.577978
1,0.531236
1,0.693829
1,0.640888
1,0.754814
1,0.379616
1,0.678145
1,0.509966
1,0.754811
1,0.652282
1,0.345538
1,0.567895
1,0.567864
1,0.368173
1,0.615888
1,0.468894
1,0.647063
1,0.416976
1,0.592032
1,0.528882
1,0.114359
1,0.795217
1,0.336526
1,0.105197
1,0.486463
1,0.185968
1,0.412849
1,0.491446
1,0.220972
1,0.574455
1,0.406832
1,0.51947
1,0.287322
1,0.515738
1,0.260989
1,0.403909
1,0.443765
1,0.615709
1,0.338732
1,0.370984
1,0.873318
1,0.48824
1,0.713783
1,0.49973
1,0.473151
1,0.571429
1,0.294097
1,0.309485
1,0.724558
1,0.738498
1,0.167114
1,0.53147
1,0.231721
1,0.369193
1,0.433772
1,0.588363
1,0.236165
1,0.549801
1,0.146206
1,0.80348
1,0.511621
1,0.590723
1,0.470224
1,0.601447
1,0.638938
1,0.7621
1,0.800015
1,0.790817
1,0.777372
1,0.5127
1,0.392499
1,0.430998
1,0.353936
1,0.335891
1,0.568031
1,0.646877
1,0.398173
1,0.405687
1,0.44068
1,0.387667
1,0.455628
1,0.834281
1,0.452797
1,0.788997
1,0.76441
1,0.54002
1,0.615778
1,0.662345
1,0.339951
1,0.762107
1,0.579055
1,0.603575
1,0.851655
1,0.163768
1,0.545682
1,0.261084
1,0.45456
1,0.245885
1,0.45855
1,0.63988
1,0.778929
1,0.429882
1,0.815202
1,0.378038
1,0.444087
1,0.427083
1,0.228114
1,0.790715
1,0.657084
1,0.533913
1,0.811166
1,0.52291
1,0.531932
1,0.293782
1,0.437566
1,0.599117
1,0.692885
1,0.550618
1,0.53074
1,0.47581
1,0.560816
1,0.644257
1,0.611811
1,0.859599
1,0.608501
1,0.66332
1,0.548694
1,0.609813
1,0.545837
1,0.306281
1,0.508642
1,0.167759
1,0.79181
1,0.620141
1,0.716508
1,0.25514
1,0.434354
1,0.387999
1,0.187342
1,0.197744
1,0.533862
1,0.725166
1,0.680327
1,0.393384
1,0.346237
1,0.504467
1,0.343548
1,0.759735
1,0.635521
1,0.594686
1,0.340141
1,0.345943
1,0.816779
1,0.594489
1,0.743848
1,0.259534
1,0.371481
1,0.363893
1,0.822217
1,0.792417
1,0.460397
1,0.514493
1,0.422132
1,0.338112
1,0.519795
1,0.698138
1,0.534439
1,0.536415
1,0.496698
1,0.595309
1,0.35466
1,0.234949
1,0.791898
1,0.245017
1,0.652015
1,0.391191
1,0.464088
1,0.454943
1,0.590198
1,0.420527
1,0.489245
1,0.453411
1,0.737416
1,0.724988
1,0.427522
1,0.642302
1,0.575135
1,0.527421
1,0.521272
1,0.157032
1,0.296283
1,0.644953
1,0.653382
1,0.515136
1,0.309179
1,0.176821
1,0.559252
1,0.637563
1,0.682293
1,0.775378
1,0.307601
1,0.575961
1,0.484272
1,0.680308
1,0.603272
1,0.682528
1,0.659769
1,0.313677
1,0.680553
1,0.724704
1,0.770754
1,0.551794
1,0.42702
1,0.358433
1,0.486895
1,0.612021
1,0.441965
1,0.444299
1,0.322979
1,0.875442
1,0.414289
1,0.433492
1,0.41192
1,0.485271
1,0.293301
1,0.612205
1,0.577063
1,0.506111
1,0.416235
1,0.43668
1,0.360611
1,0.273753
1,0.698275
1,0.388136
1,0.730957
1,0.491085
1,0.389902
1,0.612969
1,0.82653
1,0.532161
1,0.341167
1,0.474079
1,0.571859
1,0.233493
1,0.596593
1,0.301276
1,0.560009
1,0.696187
1,0.240859
1,0.730527
1,0.568491
1,0.593706
1,0.36888
1,0.555551
1,0.489066
1,0.376815
1,0.359964
1,0.589135
1,0.254112
1,0.305944
1,0.885659
1,0.415122
1,0.782962
1,0.653454
1,0.479887
1,0.318138
1,0.478488
1,0.673644
1,0.379358
1,0.708897
1,0.763141
1,0.594301
1,0.682786
1,0.606585
1,0.454308
1,0.514872
1,0.357285
1,0.763455
1,0.822938
1,0.672574
1,0.443078
1,0.458581
1,0.377897
1,0.375333
1,0.670139
1,0.452978
1,0.686368
1,0.482126
1,0.356984
1,0.501601
1,0.56496
1,0.571908
1,0.558449
1,0.62227
1,0.593729
1,0.724155
1,0.819752
1,0.693341
1,0.432576
1,0.778433
1,0.327604
1,0.351764
1,0.692971
1,0.596205
1,0.564931
1,0.470096
1,0.524842
1,0.514224
1,0.491884
1,0.54035
1,0.683816
1,0.461706
1,0.603566
1,0.498211
1,0.444996
1,0.723462
1,0.775801
1,0.430223
1,0.654659
1,0.500669
1,0.602937
1,0.708729
1,0.577614
1,0.302741
1,0.511465
1,0.464565
1,0.766043
1,0.384694
1,0.600651
1,0.490817
1,0.303602
1,0.330154
1,0.745516
1,0.707121
1,0.479923
1,0.633384
1,0.588641
1,0.600035
1,0.750169
1,0.726207
1,0.415631
1,0.162168
1,0.607787
1,0.667971
1,0.413938
1,0.525098
1,0.403573
1,0.502877
1,0.479018
1,0.387958
1,0.76806
1,0.362073
1,0.639705
1,0.409491
1,0.595862
1,0.653832
1,0.522894
1,0.750214
1,0.730826
1,0.662015
1,0.733075
1,0.142684
1,0.62591
1,0.893328
1,0.303578
1,0.526743
1,0.325448
1,0.687971
1,0.787997
1,0.439023
1,0.623559
1,0.579827
1,0.26963
1,0.485092
1,0.71552
1,0.667448
1,0.55745
1,0.562965
1,0.773635
1,0.285805
1,0.456923
1,0.488622
1,0.340256
1,0.194836
1,0.189248
1,0.317925
1,0.619957
1,0.241866
1,0.41181
1,0.663092
1,0.455432
1,0.569422
1,0.630279
1,0.554502
1,0.485053
1,0.419644
1,0.566572
1,0.500988
1,0.681458
1,0.45069
1,0.46038
1,0.417309
1,0.444261
1,0.708835
1,0.530998
1,0.648536
1,0.512567
1,0.359595
1,0.807424
1,0.746243
1,0.620058
1,0.681878
1,0.457431
1,0.59761
1,0.391645
1,0.492984
1,0.856849
1,0.41896
1,0.734428
1,0.315455
1,0.442595
1,0.687369
1,0.615001
1,0.678219
1,0.612707
1,0.412198
1,0.354994
1,0.369943
1,0.589629
1,0.507948
1,0.586213
1,0.503903
1,0.551686
1,0.325747
1,0.441781
1,0.853883
1,0.433859
1,0.450052
1,0.261731
1,0.504943
1,0.641601
1,0.475694
1,0.678888
1,0.278743
1,0.631351
1,0.194246
1,0.810864
1,0.509632
1,0.358471
1,0.64376
1,0.496418
1,0.477524
1,0.820907
1,0.752589
1,0.396779
1,0.563156
1,0.488263
1,0.778101
1,0.39276
1,0.324643
1,0.66567
1,0.581253
1,0.60127
1,0.746149
1,0.786961
1,0.34583
1,0.588522
1,0.481181
1,0.280383
1,0.506042
1,0.23077
1,0.327228
1,0.266936
1,0.577327
1,0.534083
1,0.418614
1,0.482217
1,0.673328
1,0.406864
1,0.463939
1,0.472916
1,0.597051
1,0.527868
1,0.43369
1,0.438705
1,0.693407
1,0.371272
1,0.289242
1,0.530901
1,0.753368
1,0.415617
1,0.558383
1,0.708916
1,0.293326
1,0.373446
1,0.422073
1,0.745947
1,0.305252
1,0.703284
1,0.902236
1,0.545604
1,0.381416
1,0.593503
1,0.596455
1,0.270953
1,0.294765
1,0.488732
1,0.285883
1,0.470588
1,0.71754
1,0.468752
1,0.641553
1,0.147564
1,0.58277
1,0.37234
1,0.36287
1,0.732449
1,0.560661
1,0.674871
1,0.544292
1,0.409407
1,0.533837
1,0.376226
1,0.422175
1,0.257788
1,0.352188
1,0.75644
1,0.648379
1,0.467021
1,0.38601
1,0.606898
1,0.548017
1,0.50885
1,0.316767
1,0.323202
1,0.714495
1,0.527686
1,0.574971
1,0.523877
1,0.184316
1,0.476715
1,0.279072
1,0.557313
1,0.660357
1,0.168936
1,0.399509
1,0.628142
1,0.17249
1,0.795642
1,0.402089
1,0.224929
1,0.766027
1,0.371619
1,0.539503
1,0.709865
1,0.685858
1,0.349943
1,0.311741
1,0.819383
1,0.537265
1,0.456673
1,0.576167
1,0.582257
1,0.606499
1,0.659458
1,0.221976
1,0.334567
1,0.632704
1,0.357832
1,0.557516
1,0.55131
1,0.502393
1,0.542767
1,0.088366
1,0.341519
1,0.677297
1,0.648576
1,0.347318
1,0.407231
1,0.571014
1,0.751159
1,0.559909
1,0.535527
1,0.422362
1,0.561964
1,0.30212
1,0.528145
1,0.627575
1,0.559348
1,0.563402
1,0.60617
1,0.59646
1,0.610495
1,0.50469
1,0.53869
1,0.848832
1,0.135469
1,0.478037
1,0.681704
1,0.195489
1,0.538154
1,0.313477
1,0.374391
1,0.555032
1,0.747589
1,0.577669
1,0.275703
1,0.730774
1,0.397378
1,0.403864
1,0.641524
1,0.509533
1,0.570006
1,0.396389
1,0.526379
1,0.334702
1,0.390282
1,0.271464
1,0.57777
1,0.521273
1,0.367751
1,0.61681
1,0.36914
1,0.616284
1,0.546904
1,0.652403
1,0.387966
1,0.494601
1,0.401189
1,0.60157
1,0.691925
1,0.705925
1,0.302012
1,0.493681
1,0.531074
1,0.652165
1,0.620945
1,0.522412
1,0.443042
1,0.306171
1,0.580614
1,0.477546
1,0.626626
1,0.708339
1,0.754614
1,0.68956
1,0.270656
1,0.428134
1,0.643807
1,0.390491
1,0.299653
1,0.312523
1,0.700485
1,0.263066
1,0.222374
1,0.294361
1,0.478518
1,0.356523
1,0.562353
1,0.727964
1,0.378297
1,0.38093
1,0.555407
1,0.604592
1,0.649612
1,0.252978
1,0.253282
1,0.555474
1,0.44552
1,0.708536
1,0.469989
1,0.335705
1,0.677833
1,0.249358
1,0.362591
1,0.373634
1,0.216455
1,0.541012
1,0.550652
1,0.492911
1,0.439357
1,0.466104
1,0.52398
1,0.373316
1,0.778633
1,0.550203
1,0.484687
1,0.679328
1,0.325633
1,0.571646
1,0.488959
1,0.644682
1,0.435568
1,0.531094
1,0.89017
1,0.718521
1,0.156202
1,0.555667
1,0.259838
1,0.315416
1,0.379873
1,0.375458
1,0.382297
1,0.523183
1,0.681059
1,0.541838
1,0.698965
1,0.466193
1,0.358319
1,0.723348
1,0.688145
1,0.68335
1,0.26114
1,0.442356
1,0.709001
1,0.214129
1,0.584279
1,0.480376
1,0.503529
1,0.465771
1,0.253972
1,0.573951
1,0.20137
1,0.280883
1,0.671898
1,0.36154
1,0.599238
1,0.584104
1,0.578643
1,0.63966
1,0.588368
1,0.542866
1,0.655697
1,0.664543
1,0.223769
1,0.725213
1,0.330165
1,0.413026
1,0.306779
1,0.75266
1,0.500835
1,0.493743
1,0.402337
1,0.63768
1,0.473951
1,0.877032
1,0.683547
1,0.618441
1,0.636029
1,0.404491
1,0.720824
1,0.862241
1,0.583475
1,0.544545
1,0.323776
1,0.381029
1,0.575421
1,0.194133
1,0.27648
1,0.43713
1,0.605685
1,0.184767
1,0.475585
1,0.501499
1,0.735765
1,0.618911
1,0.742133
1,0.557661
1,0.67649
1,0.471111
1,0.339282
1,0.626497
1,0.63596
1,0.541928
1,0.345186
1,0.557402
1,0.670815
1,0.26363
1,0.172499
1,0.416658
1,0.437621
1,0.341589
1,0.438554
1,0.34168
1,0.031175
1,0.317827
1,0.310317
1,0.514533
1,0.41083
1,0.533879
1,0.268145
1,0.470311
1,0.180018
1,0.465607
1,0.690768
1,0.523003
1,0.733636
1,0.354905
1,0.359705
1,0.367127
1,0.299362
1,0.550464
1,0.570301
1,0.681507
1,0.55901
1,0.794726
1,0.487374
1,0.677505
1,0.725661
1,0.696104
1,0.615843
1,0.684188
1,0.602903
1,0.395524
1,0.208977
1,0.605922
1,0.498377
1,0.575026
1,0.53264
1,0.29587
1,0.3915
1,0.427784
1,0.310111
1,0.556222
1,0.54925
1,0.45549
1,0.813063
1,0.368117
1,0.297218
1,0.658757
1,0.439235
1,0.344912
1,0.610433
1,0.578311
1,0.249362
1,0.351392
1,0.37426
1,0.57436
1,0.431915
1,0.515555
1,0.62574
1,0.368165
1,0.833465
1,0.680697
1,0.669583
1,0.425243
1,0.475747
1,0.603042
1,0.795532
1,0.560501
1,0.580097
1,0.241121
1,0.713755
1,0.72274
1,0.586762
1,0.198348
1,0.089554
1,0.25895
1,0.182413
1,0.597211
1,0.513704
1,0.746801
1,0.444704
1,0.50052
1,0.553466
1,0.197648
1,0.327813
1,0.81464
1,0.58
1,0.624686
1,0.570837
1,0.582412
1,0.466455
1,0.590134
1,0.444224
1,0.595527
1,0.723241
1,0.614831
1,0.298365
1,0.655761
1,0.389673
1,0.828203
1,0.670039
1,0.297754
1,0.368129
1,0.299841
1,0.594661
1,0.433607
1,0.739826
1,0.572467
1,0.404981
1,0.710438
1,0.589612
1,0.235523
1,0.658265
1,0.303684
1,0.194408
1,0.299262
1,0.676126
1,0.131428
1,0.441747
1,0.519291
1,0.394378
1,0.333615
1,0.5797
1,0.581649
1,0.336497
1,0.344323
1,0.117175
1,0.456195
1,0.337538
1,0.598083
1,0.639489
1,0.554954
1,0.492112
1,0.404562
1,0.598562
1,0.349282
1,0.167993
1,0.310486
1,0.592046
1,0.397127
1,0.4189
1,0.674864
1,0.381746
1,0.589293
1,0.698536
1,0.64366
1,0.633745
1,0.482765
1,0.180306
1,0.259527
1,0.561471
1,0.804519
1,0.339683
1,0.488357
1,0.228222
1,0.472508
1,0.169361
1,0.398157
1,0.493848
1,0.619873
1,0.726616
1,0.666528
1,0.466772
1,0.445849
1,0.706695
1,0.590069
1,0.48939
1,0.594267
1,0.333424
1,0.576509
1,0.629265
1,0.347443
1,0.067169
1,0.615571
1,0.395387
1,0.310273
1,0.324345
1,0.374494
1,0.561416
1,0.520254
1,0.550945
1,0.677035
1,0.537031
1,0.334946
1,0.395399
1,0.489793
1,0.412216
1,0.278756
1,0.576284
1,0.696375
1,0.253549
1,0.726355
1,0.722653
1,0.623564
1,0.451244
1,0.928523
1,0.684102
1,0.458161
1,0.298673
1,0.453454
1,0.29374
1,0.52632
1,0.53362
1,0.20333
1,0.301895
1,0.514091
1,0.526881
1,0.618399
1,0.630733
1,0.884382
1,0.139663
1,0.681234
1,0.709295
1,0.378117
1,0.469707
1,0.699178
1,0.493575
1,0.414775
1,0.452313
1,0.408433
1,0.513453
1,0.535823
1,0.382878
1,0.674332
1,0.84281
1,0.437625
1,0.768185
1,0.638032
1,0.55239
1,0.462949
1,0.279751
1,0.214501
1,0.507116
1,0.764
1,0.2591
1,0.476706
1,0.448841
1,0.361355
1,0.775426
1,0.76475
1,0.369778
1,0.423982
1,0.159637
1,0.472421
1,0.443789
1,0.655975
1,0.320061
1,0.145562
1,0.451349
1,0.450877
1,0.687505
1,0.62322
1,0.758951
1,0.677316
1,0.299406
1,0.604237
1,0.737488
1,0.470992
1,0.462535
1,0.22055
1,0.483078
1,0.408091
1,0.480595
1,0.560138
1,0.375664
1,0.479604
1,0.502954
1,0.61027
1,0.308569
1,0.643103
1,0.690311
1,0.655325
1,0.794454
1,0.402939
1,0.395165
1,0.643905
1,0.322394
1,0.664255
1,0.517459
1,0.459169
1,0.347327
1,0.402582
1,0.533779
1,0.623029
1,0.414393
1,0.645155
1,0.729821
1,0.184784
1,0.608897
1,0.840211
1,0.200405
1,0.295508
1,0.510199
1,0.511837
1,0.604488
1,0.623848
1,0.510808
1,0.427305
1,0.764795
1,0.473842
1,0.241255
1,0.432976
1,0.636356
1,0.151438
1,0.502287
1,0.445934
1,0.476786
1,0.428203
1,0.34626
1,0.440002
1,0.436763
1,0.775794
1,0.639706
1,0.521754
1,0.671692
1,0.709826
1,0.388225
1,0.485184
1,0.529226
1,0.331269
1,0.466093
1,0.556414
1,0.593065
1,0.434589
1,0.707383
1,0.567985
1,0.310079
1,0.227292
1,0.706389
1,0.597328
1,0.74221
1,0.518232
1,0.527516
1,0.556113
1,0.418808
1,0.415201
1,0.403564
1,0.781427
1,0.651201
1,0.456819
1,0.306281
1,0.360537
1,0.887932
1,0.50177
1,0.682112
1,0.385957
1,0.475864
1,0.537183
1,0.804799
1,0.681097
1,0.474776
1,0.680825
1,0.581123
1,0.761521
1,0.611326
1,0.659751
1,0.737663
1,0.774661
1,0.417934
1,0.268194
1,0.664267
1,0.424592
1,0.716667
1,0.810218
1,0.520686
1,0.401532
1,0.390168
1,0.72724
1,0.899978
1,0.410181
1,0.748598
1,0.648361
1,0.597393
1,0.563241
1,0.249414
1,0.421787
1,0.361444
1,0.410174
1,0.304724
1,0.686354
1,0.390073
1,0.294018
1,0.372657
1,0.552086
1,0.796333
1,0.237131
1,0.445425
1,0.517453
1,0.802969
1,0.620572
1,0.160728
1,0.195563
1,0.66182
1,0.505154
1,0.513247
1,0.119444
1,0.488049
1,0.635523
1,0.582979
1,0.385946
1,0.624207
1,0.621764
1,0.558889
1,0.60533
1,0.63183
1,0.337709
1,0.297049
1,0.534528
1,0.429974
1,0.206558
1,0.257949
1,0.461758
1,0.62802
1,0.22199
1,0.352232
1,0.680925
1,0.383858
1,0.450609
1,0.395924
1,0.440761
1,0.910922
1,0.636477
1,0.135254
1,0.740375
1,0.748962
1,0.325893
1,0.426213
1,0.509885
1,0.459264
1,0.559358
1,0.810395
1,0.306582
1,0.507515
1,0.518187
1,0.57645
1,0.549309
1,0.599157
1,0.389084
1,0.544883
1,0.456079
1,0.461184
1,0.478749
1,0.548284
1,0.680899
1,0.449439
1,0.459632
1,0.881821
1,0.214327
1,0.692239
1,0.208855
1,0.698962
1,0.297131
1,0.269146
1,0.57574
1,0.469576
1,0.241149
1,0.665162
1,0.51364
1,0.588952
1,0.523422
1,0.512688
1,0.618955
1,0.320023
1,0.764042
1,0.549468
1,0.539904
1,0.530908
1,0.744916
1,0.590759
1,0.351924
1,0.844364
1,0.323338
1,0.518106
1,0.40621
1,0.57635
1,0.26173
1,0.57733
1,0.491486
1,0.312982
1,0.517711
1,0.379743
1,0.71926
1,0.558327
1,0.771003
1,0.599997
1,0.417194
1,0.59518
1,0.366558
1,0.746495
1,0.454149
1,0.57576
1,0.270745
1,0.532565
1,0.814985
1,0.402848
1,0.275691
1,0.734675
1,0.317476
1,0.656546
1,0.759917
1,0.278934
1,0.49613
1,0.571445
1,0.284404
1,0.293769
1,0.747208
1,0.80076
1,0.339548
1,0.537081
1,0.260417
1,0.133496
1,0.739549
1,0.386839
1,0.71616
1,0.563595
1,0.674684
1,0.355554
1,0.449625
1,0.379288
1,0.258803
1,0.583316
1,0.718401
1,0.671398
1,0.676024
1,0.870049
1,0.258225
1,0.469109
1,0.415964
1,0.115082
1,0.151097
1,0.724234
1,0.309216
1,0.723491
1,0.540077
1,0.461125
1,0.565058
1,0.503295
1,0.311179
1,0.684197
1,0.250089
1,0.41927
1,0.647053
1,0.45401
1,0.553406
1,0.491496
1,0.589217
1,0.633559
1,0.443151
1,0.549595
1,0.449514
1,0.272437
1,0.29077
1,0.698193
1,0.544794
1,0.480886
1,0.173853
1,0.585651
1,0.457672
1,0.301342
1,0.464046
1,0.605306
1,0.705677
1,0.392035
1,0.491826
1,0.291751
1,0.501058
1,0.773262
1,0.569498
1,0.756291
1,0.719878
1,0.263405
1,0.689397
1,0.232514
1,0.609941
1,0.351401
1,0.415783
1,0.265604
1,0.461285
1,0.324404
1,0.382398
1,0.563556
1,0.657124
1,0.499636
1,0.563919
1,0.579096
1,0.386676
1,0.495402
1,0.624301
1,0.509141
1,0.492104
1,0.622824
1,0.625147
1,0.595886
1,0.669718
1,0.622391
1,0.43449
1,0.517795
1,0.482813
1,0.344547
1,0.459654
1,0.632636
1,0.32301
1,0.469287
1,0.411411
1,0.451621
1,0.319678
1,0.376416
1,0.499883
1,0.432897
1,0.345906
1,0.455831
1,0.602624
1,0.458563
1,0.848928
1,0.623883
1,0.551305
1,0.345064
1,0.332883
1,0.623944
1,0.360332
1,0.550191
1,0.875251
1,0.274956
1,0.431018
1,0.416979
1,0.246367
1,0.76076
1,0.87186
1,0.748665
1,0.290435
1,0.306532
1,0.759513
1,0.530927
1,0.506585
1,0.472945
1,0.42758
1,0.13872
1,0.424898
1,0.438901
1,0.569636
1,0.929756
1,0.615536
1,0.644208
1,0.161903
1,0.375542
1,0.355946
1,0.475886
1,0.187115
1,0.730822
1,0.583357
1,0.703494
1,0.677593
1,0.51289
1,0.535397
1,0.432213
1,0.420102
1,0.701219
1,0.695385
1,0.151579
1,0.169047
1,0.382621
1,0.608587
1,0.504923
1,0.390479
1,0.396805
1,0.398663
1,0.525296
1,0.630156
1,0.460687
1,0.55076
1,0.479602
1,0.472667
1,0.59373
1,0.493465
1,0.806679
1,0.577078
1,0.445444
1,0.823393
1,0.593863
1,0.783259
1,0.684642
1,0.381993
1,0.64757
1,0.571786
1,0.415554
1,0.596701
1,0.423504
1,0.602714
1,0.696833
1,0.18028
1,0.555181
1,0.638802
1,0.588436
1,0.49931
1,0.599278
1,0.587228
1,0.792679
1,0.507781
1,0.423401
1,0.428181
1,0.457392
1,0.244565
1,0.402823
1,0.586284
1,0.300242
1,0.583788
1,0.666423
1,0.293924
1,0.608973
1,0.442259
1,0.283971
1,0.862184
1,0.191477
1,0.458175
1,0.366047
1,0.546062
1,0.476678
1,0.565937
1,0.500062
1,0.240438
1,0.524246
1,0.28958
1,0.24823
1,0.536206
1,0.510292
1,0.452685
1,0.555361
1,0.449025
1,0.450921
1,0.308549
1,0.745868
1,0.499217
1,0.535258
1,0.355805
1,0.532043
1,0.528006
1,0.71897
1,0.665538
1,0.322385
1,0.427442
1,0.519509
1,0.20247
1,0.703637
1,0.444874
1,0.202113
1,0.540108
1,0.49317
1,0.728059
1,0.677647
1,0.471684
1,0.475835
1,0.629544
1,0.334455
1,0.397768
1,0.247834
1,0.758436
1,0.603063
1,0.659246
1,0.744569
1,0.430484
1,0.535966
1,0.380569
1,0.206596
1,0.445216
1,0.85852
1,0.438668
1,0.60025
1,0.479648
1,0.63522
1,0.782557
1,0.687425
1,0.285236
1,0.514516
1,0.431744
1,0.664177
1,0.484012
1,0.495267
1,0.208004
1,0.100456
1,0.277443
1,0.837108
1,0.262365
1,0.312628
1,0.282038
1,0.251721
1,0.495754
1,0.422302
1,0.809405
1,0.421702
1,0.58814
1,0.794949
1,0.566208
1,0.665195
1,0.641817
1,0.348398
1,0.440421
1,0.921773
1,0.293874
1,0.634469
1,0.494864
1,0.396186
1,0.488971
1,0.733668
1,0.545126
1,0.475588
1,0.518688
1,0.448864
1,0.349947
1,0.844989
1,0.384522
1,0.614612
1,0.333404
1,0.532195
1,0.485705
1,0.454218
1,0.268955
1,0.520621
1,0.556178
1,0.597418
1,0.508656
1,0.731957
1,0.62976
1,0.48173
1,0.548011
1,0.240036
1,0.419899
1,0.351449
1,0.837462
1,0.515743
1,0.619663
1,0.408698
1,0.40674
1,0.354449
1,0.473793
1,0.236302
1,0.309379
1,0.540022
1,0.577366
1,0.63208
1,0.122091
1,0.756943
1,0.440927
1,0.566239
1,0.793547
1,0.769067
1,0.502611
1,0.551054
1,0.299006
1,0.116805
1,0.28714
1,0.729426
